"X","Y","month","day","temp","RH","wind","rain","area"
4,6,"dec","fri",2.2,59,4.9,0,9.27
6,5,"dec","tue",5.1,24,8.5,0,24.77
2,5,"jul","sun",23.4,40,6.3,0,0
7,6,"jul","wed",12.6,90,7.6,0.2,0
7,4,"jul","sat",22.1,49,2.7,0,0
7,4,"jul","sat",24.3,30,1.8,0,0
2,5,"jul","sat",18.7,53,1.8,0,0
9,4,"jul","sat",25.3,39,0.9,0,8
4,5,"jul","fri",22.9,40,1.3,0,2.64
7,6,"jul","tue",26.9,28,5.4,0,86.45
7,5,"jun","sun",22.2,48,1.3,0,0
6,4,"jun","sun",14.3,46,1.8,0,0.9
3,6,"jun","fri",19.2,38,4.5,0,0
1,4,"sep","sun",19,52,2.2,0,0
3,4,"sep","sun",23.8,35,3.6,0,5.18
7,4,"sep","sun",25.3,27,2.7,0,0
6,3,"sep","sun",24.8,28,1.8,0,14.29
2,4,"sep","sun",12.2,78,6.3,0,0
6,5,"sep","wed",24.3,27,4.9,0,0
4,5,"sep","thu",18.6,24,5.8,0,0
4,4,"sep","thu",19.2,24,4.9,0,3.78
6,5,"sep","thu",16.8,28,4,0,1.01
3,5,"sep","thu",12.9,39,2.7,0,2.18
6,5,"sep","thu",13.7,56,1.8,0,4.42
1,4,"sep","sat",24.2,27,3.1,0,0
5,4,"sep","sat",24.1,27,3.1,0,0
6,5,"sep","sat",21.2,32,2.2,0,0
6,5,"sep","sat",19.7,35,1.8,0,0
3,3,"sep","sat",24.2,27,3.1,0,6.58
7,4,"sep","sat",21.5,28,4.5,0,15.64
1,4,"sep","mon",18.1,54,3.1,0,2.13
2,3,"sep","mon",18,51,5.4,0,0
7,4,"sep","mon",19.3,44,2.2,0,0
6,3,"sep","mon",23,34,2.2,0,56.04
2,5,"sep","mon",19.3,44,2.2,0,3.93
6,3,"sep","mon",20.6,37,1.8,0,0
8,6,"sep","mon",15.9,3.5,4.5,0,2.18
2,2,"sep","mon",55.9,43,3.1,0,5.83
1,4,"sep","mon",21.3,35,2.2,0,28.19
5,4,"sep","fri",12.8,64,3.6,0,1.64
5,4,"sep","fri",10.1,75,3.6,0,3.71
4,4,"sep","fri",15.4,53,6.3,0,7.31
7,4,"sep","fri",20.6,43,3.6,0,2.03
4,4,"sep","fri",20.8,35,4.9,0,1.26
6,3,"sep","fri",15.9,55,3.6,0,0
6,3,"sep","fri",19.7,39,2.7,0,0
1,4,"sep","fri",21.1,39,2.2,0,8.12
6,5,"sep","fri",18.4,42,2.2,0,1.09
4,3,"sep","fri",17.3,45,4,0,3.94
7,4,"sep","fri",15.2,64,3.1,0,0.52
6,5,"sep","tue",21.1,35,2.7,0,5.65
6,5,"sep","tue",19.6,45,3.1,0,20.03
4,5,"sep","tue",16.4,27,3.6,0,0
6,5,"sep","sat",16.8,47,4.9,0,12.64
4,5,"sep","sun",13.8,77,7.6,0,0
3,4,"jul","wed",14.2,58,4,0,0
6,5,"sep","fri",10.3,78,4,0,18.3
8,6,"aug","mon",21.1,54,2.2,0,0
6,5,"mar","thu",8.7,51,5.8,0,0
8,6,"aug","thu",16.2,63,2.7,0,16.33
8,6,"aug","wed",28.2,29,1.8,0,5.86
8,4,"aug","sat",21.3,44,4.5,0,12.18
2,4,"aug","sun",20.9,50,2.2,0,16
7,4,"feb","mon",7.5,71,6.3,0,9.96
1,3,"sep","sun",21.9,43,4,0,70.76
2,4,"mar","tue",15.2,19,7.6,0,0
6,5,"feb","mon",5.3,68,1.8,0,0
4,5,"feb","sun",10.1,62,1.8,0,51.78
4,3,"sep","sun",20.4,55,4.9,0,3.64
5,6,"aug","sun",24.3,33,3.6,0,3.63
9,9,"aug","fri",25,36,4,0,0
8,6,"aug","thu",21.3,41,3.6,0,0
2,2,"aug","tue",27.9,27,2.2,0,0
6,5,"sep","sat",17,67,4.9,0,3.95
4,3,"sep","fri",19.9,44,3.1,0,7.8
1,4,"jul","tue",23.4,31,5.4,0,0
9,4,"jul","mon",22.8,27,4.5,0,1.63
7,5,"aug","sat",26.4,33,3.6,0,0
5,4,"aug","sun",24.1,50,4,0,0
8,6,"aug","thu",27.5,27,4.9,0,746.28
6,3,"jul","tue",26.3,39,3.1,0,7.02
6,5,"mar","wed",13.8,24,5.8,0,0
2,4,"aug","sun",24.9,42,5.4,0,2.44
2,5,"aug","sun",24.8,36,4,0,3.05
8,8,"aug","wed",26.2,36,4.5,0,185.76
2,4,"aug","wed",30.8,19,4.5,0,0
8,6,"aug","sat",26.9,31,3.6,0,4.96
2,4,"aug","mon",27.9,33,2.2,0,2.35
1,3,"aug","thu",26.2,34,5.8,0,0
3,4,"aug","sun",24.6,44,4,0,3.2
7,4,"sep","thu",19.4,45,3.6,0,0
1,3,"aug","sat",23.3,40,4,0,6.36
8,6,"aug","thu",23.9,38,6.7,0,0
2,4,"aug","sun",20.9,66,4.9,0,15.34
8,6,"aug","mon",26.8,35,1.3,0,0.54
2,5,"aug","sat",23.6,53,4,0,6.43
6,5,"apr","mon",10.9,64,3.1,0,3.35
2,5,"sep","fri",16.2,58,3.6,0,9.96
3,4,"mar","wed",8.9,35,8,0,0
7,4,"aug","sun",19.3,61,4.9,0,0
4,5,"aug","wed",23.4,49,5.4,0,6.43
1,4,"aug","fri",11.8,88,4.9,0,9.71
4,5,"aug","thu",17.4,54,3.1,0,0
2,4,"aug","thu",16.6,59,2.7,0,0
1,4,"aug","wed",19.9,50,4,0,82.75
8,6,"aug","sat",18.9,64,4.9,0,3.32
8,6,"aug","sat",18.9,64,4.9,0,0
1,4,"sep","sun",14.5,76,7.6,0,3.71
6,4,"feb","tue",5.1,77,5.4,0,2.14
2,2,"feb","sat",4.6,59,0.9,0,6.84
6,5,"mar","mon",10.2,45,5.8,0,3.18
3,4,"mar","wed",11.2,41,5.4,0,5.55
6,5,"mar","thu",13.3,27,3.6,0,6.61
6,3,"apr","sun",13.7,33,9.4,0,61.13
5,4,"apr","sun",17.6,27,5.8,0,0
4,3,"may","fri",18,40,4,0,38.48
8,3,"jun","mon",14.3,79,4,0,1.94
4,3,"jun","thu",26.4,35,2.7,0,10.08
2,5,"jun","thu",22.7,40,9.4,0,3.19
4,3,"jul","thu",27.2,28,1.3,0,1.76
4,3,"jul","sun",26.1,45,4,0,7.36
9,9,"jul","thu",30.2,25,4.5,0,2.75
4,3,"jul","thu",30.2,22,4.9,0,0
2,4,"aug","mon",30.6,28,3.6,0,2.07
5,4,"aug","tue",24.1,43,6.3,0,2
5,4,"aug","tue",26.4,34,3.6,0,16.4
4,4,"aug","tue",19.4,71,7.6,0,46.7
4,4,"aug","wed",28.7,33,4,0,0
4,4,"aug","thu",32.4,21,4.5,0,0
1,3,"aug","fri",27.5,29,4.5,0,43.32
6,6,"aug","mon",23.9,42,2.2,0,0
4,5,"aug","mon",32.6,26,3.1,0,2.77
6,5,"aug","tue",33.3,26,2.7,0,40.54
7,5,"aug","tue",21.6,65,4.9,0.8,0
1,2,"aug","thu",26.7,35,1.8,0,5.8
1,2,"aug","fri",18.5,73,8.5,0,0
2,4,"aug","fri",25.9,41,3.6,0,0
1,2,"aug","fri",25.9,41,3.6,0,0
5,4,"aug","fri",21.1,71,7.6,1.4,2.17
6,5,"aug","fri",18.2,62,5.4,0,0.43
8,6,"aug","sun",27.8,35,2.7,0,0
2,4,"aug","sun",21.9,71,5.8,0,54.29
6,3,"nov","tue",11.8,31,4.5,0,0
