"X","Y","month","day","temp","RH","wind","rain","area"
3,5,"oct","wed",15.9,46,NA,0,0
4,6,"feb","sat",15.4,40,2.7,0,0
4,6,"mar","mon",14,39,3.1,0,0
4,6,"mar","sun",10.6,46,4.9,0,0
3,5,"mar","tue",14.9,38,2.7,0,0
3,5,"aug","sat",17.6,52,5.8,0,0
3,6,"sep","sun",17.2,58,1.3,0,0
3,6,"sep","mon",15.6,66,3.1,0,0
2,5,"aug","wed",23.8,32,5.4,0,0.77
6,5,"aug","thu",27.4,22,4,0,0.9
5,4,"mar","mon",13.2,40,5.4,0,0.95
8,6,"sep","thu",23.7,25,4.5,0,1.12
9,9,"jul","sun",24.8,29,2.2,0,1.36
5,4,"sep","fri",20.1,47,4.9,0,1.46
7,4,"aug","sun",16.4,47,1.3,0,1.56
2,2,"aug","wed",18.4,45,3.6,0,1.63
7,4,"mar","mon",16.1,29,3.1,0,1.75
6,4,"aug","thu",20.3,41,4,0,1.9
6,3,"mar","sat",15.2,31,8.5,0,1.94
8,6,"sep","sat",17.8,56,1.8,0,1.95
6,5,"mar","thu",5.3,70,4.5,0,2.14
6,5,"aug","wed",16.6,47,0.9,0,2.29
5,4,"sep","wed",21.9,35,1.8,0,2.57
8,6,"aug","wed",17.4,50,4,0,2.69
7,4,"aug","sun",20.1,39,5.4,0,2.74
4,4,"sep","mon",17.7,39,2.2,0,3.07
1,4,"aug","sat",14.2,53,1.8,0,3.5
2,5,"aug","sun",19.2,44,2.7,0,4.69
2,5,"sep","wed",18.3,45,2.2,0,4.88
1,3,"sep","sun",23.9,3.6,6.7,0,5.33
8,6,"oct","mon",19.1,32,4,0,5.44
7,4,"oct","mon",16.8,45,4.5,0,6.83
8,6,"mar","sun",11.5,39,5.8,0,7.19
1,5,"sep","mon",21,42,2.2,0,7.3
2,5,"aug","thu",24.2,28,2.7,0,8.68
2,2,"aug","tue",24.6,22,4.5,0,10.01
6,5,"apr","thu",5.8,54,5.8,0,10.93
4,5,"sep","thu",21.5,15,0.9,0,11.06
3,4,"sep","tue",13.9,59,6.3,0,11.24
2,4,"sep","mon",22.6,38,3.6,0,11.32
1,5,"sep","tue",21.6,33,2.2,0,11.53
6,5,"mar","sun",12.4,54,3.6,0,12.1
8,6,"oct","wed",20.2,37,2.7,0,13.7
5,6,"mar","sat",15.1,64,4,0,13.99
2,2,"aug","sat",22.9,31,7.2,0,15.45
7,5,"sep","tue",20.7,37,2.2,0,17.2
6,5,"sep","fri",19.6,33,6.3,0,19.23
7,4,"aug","sat",72.4,96,5.8,0,26
7,4,"sep","fri",20.1,47,4.9,0,26.13
4,4,"mar","sat",17,27,4.9,0,28.66
4,4,"mar","sat",17,27,4.9,0,28.66
4,4,"sep","sun",16.9,60,1.3,0,29.48
3,4,"sep","fri",18.6,49,3.6,0,35.88
4,3,"mar","mon",11,46,5.8,0,36.85
7,4,"sep","wed",15.4,57,4.5,0,37.71
4,4,"sep","sun",76,39,4.9,0,48.55
4,4,"sep","wed",26.4,21,4.5,0,88.49
6,4,"sep","tue",18.7,43,2.7,0,103.39
4,5,"sep","sat",17.7,25,3.1,0,154.88
8,6,"aug","sun",19.6,41,5.8,0,196.48
2,2,"sep","sat",18.2,46,1.8,0,200.94
6,5,"sep","sat",25.1,27,4,0,1090.84
6,3,"apr","wed",15.2,51,2.7,0,0
4,4,"apr","fri",16.7,20,3.1,0,0
2,4,"aug","sun",15.4,2.3,4,0,10.13
2,4,"aug","sun",22.4,54,7.6,0,2.87
5,4,"aug","sun",25.7,39,5.4,0,0.09
8,6,"aug","wed",28.7,28,2.7,0,0
3,4,"aug","wed",21.7,40,0.4,0,2.47
7,4,"aug","thu",21.4,38,2.7,0,1.52
6,3,"aug","thu",18.9,41,3.1,0,10.34
2,5,"aug","thu",22.3,46,4,0,0
8,6,"aug","sat",23.9,41,2.2,0,8.02
4,3,"aug","sat",21.4,44,2.7,0,0.68
3,4,"aug","sat",20.6,59,0.9,0,0
7,4,"aug","sat",23.7,40,1.8,0,1.38
2,4,"aug","mon",28.3,32,4,0,8.85
3,4,"aug","fri",11.2,84,7.6,0,3.3
2,4,"aug","fri",21.4,42,3.1,0,4.25
6,3,"aug","fri",19.3,39,3.6,0,1.56
4,4,"aug","fri",21.8,53,3.1,0,6.54
4,4,"aug","tue",22.1,54,7.6,0,0.79
6,5,"aug","tue",19.4,55,4,0,0.17
2,2,"aug","tue",23.7,24,3.1,0,0
4,4,"aug","tue",19.1,53,2.7,0,4.4
8,6,"aug","tue",20.1,58,4.5,0,9.27
4,6,"dec","sun",4.8,57,8.5,0,8.98
4,6,"dec","thu",5.1,61,4.9,0,5.38
4,4,"dec","mon",4.6,21,8.5,0,17.85
4,4,"dec","mon",4.6,21,8.5,0,9.77
4,6,"dec","fri",2.2,59,4.9,0,9.27
6,3,"feb","sun",4.2,51,4,0,0
5,4,"feb","fri",7.5,46,8,0,24.24
7,4,"jul","sat",24.2,32,1.8,0,0
2,5,"jul","sat",18.7,53,1.8,0,0
9,4,"jul","sat",25.3,39,0.9,0,8
4,5,"jul","fri",22.9,40,1.3,0,2.64
7,5,"jun","sun",22.2,48,1.3,0,0
6,4,"jun","sun",14.3,46,1.8,0,0.9
8,6,"jun","wed",19.6,43,4.9,0,0
6,5,"jun","sat",10.6,90,2.7,0,0
6,5,"jun","Monday",20.7,25,4.9,0,0
3,6,"jun","fri",19.2,38,4.5,0,0
3,6,"jun","fri",19.2,38,4.5,0,0
6,5,"may","sat",11.3,94,4.9,0,0
1,4,"sep","sun",19,52,2.2,0,0
7,4,"sep","sun",17.1,53,5.4,0,0.41
3,4,"sep","sun",23.8,35,3.6,0,5.18
2,4,"sep","sun",16,45,1.8,0,0
2,4,"November","sun",24.9,27,2.2,0,0
2,4,"sep","sun",12.2,78,6.3,0,0
6,5,"sep","wed",24.3,27,4.9,0,0
4,4,"sep","wed",19.7,41,1.8,0,1.58
4,5,"sep","thu",18.6,24,5.8,0,0
4,4,"sep","thu",19.2,24,4.9,0,3.78
6,5,"sep","thu",21.6,27,2.2,0,0
5,4,"sep","thu",21.6,28,6.3,0,4.41
6,3,"sep","thu",18.9,34,7.2,0,34.36
3,5,"sep","thu",12.9,39,2.7,0,2.18
4,3,"sep","sat",23.5,27,4,0,3.33
3,3,"sep","sat",24.2,27,3.1,0,6.58
2,3,"sep","mon",18,51,5.4,0,0
7,4,"sep","mon",19.3,44,2.2,0,0
6,3,"sep","mon",23,34,2.2,0,56.04
8,6,"sep","mon",22.7,35,2.2,0,7.48
2,4,"sep","Thursday",20.4,41,1.8,0,1.47
6,3,"sep","mon",20.6,37,1.8,0,0
8,6,"sep","mon",15.9,51,4.5,0,2.18
6,3,"sep","mon",12.2,66,4.9,0,6.1
2,2,"sep","mon",16.8,43,3.1,0,5.83
5,4,"sep","fri",10.1,75,3.6,0,0
3,4,"sep","Saturday",17.4,57,4.5,0,0
5,4,"sep","fri",12.8,64,3.6,0,1.64
7,4,"sep","fri",19.8,47,2.7,0,1.72
7,4,"sep","fri",18.7,50,2.2,0,5.97
4,4,"sep","fri",20.8,35,4.9,0,13.06
4,4,"sep","fri",20.8,35,4.9,0,1.26
6,5,"sep","fri",18.4,42,2.2,0,1.09
4,3,"sep","fri",17.3,45,4,0,3.94
7,4,"sep","fri",15.2,64,3.1,0,0.52
6,5,"sep","tue",21.1,35,2.7,0,5.65
6,5,"sep","tue",19.6,45,3.1,0,20.03
4,5,"July","tue",15.9,38,5.4,0,1.75
4,5,"sep","tue",16.4,27,3.6,0,0
4,5,"sep","sun",13.8,77,7.6,0,0
7,4,"sep","sun",13.8,77,7.6,0,11.06
3,4,"jul","wed",14.2,58,4,0,0
4,5,"aug","sun",10.4,75,0.9,0,0
5,4,"aug","thu",20.3,42,2.7,0,0
6,5,"sep","sat",15.4,57,4.9,0,39.35
6,5,"mar","thu",8.7,51,5.8,0,0
5,4,"jul","wed",19.3,39,7.2,0,7.73
8,6,"aug","wed",28.2,29,1.8,0,5.86
8,4,"aug","sat",21.3,44,4.5,0,12.18
2,4,"aug","sun",20.9,50,2.2,0,16
3,4,"sep","sun",20.6,55,5.4,0,24.59
7,4,"feb","mon",7.5,71,6.3,0,9.96
8,6,"sep","fri",20.7,46,2.7,0,30.18
2,4,"mar","tue",15.2,19,7.6,0,0
6,5,"feb","mon",5.3,68,1.8,0,0
4,3,"sep","sun",20.4,55,4.9,0,3.64
1,2,"aug","sat",25.9,32,3.1,0,0
9,5,"jun","wed",28,34,4.5,0,0
9,9,"aug","fri",25,36,4,0,0
2,4,"sep","wed",21.8,34,2.2,0,6.04
2,2,"aug","tue",27.9,27,2.2,0,0
6,5,"sep","sat",17,67,4.9,0,3.95
9,4,"jul","mon",22.8,27,4.5,0,1.63
7,5,"aug","sat",26.4,33,3.6,0,0
5,4,"aug","sun",24.1,50,4,0,0
8,6,"aug","thu",27.5,27,4.9,0,746.28
6,5,"mar","wed",13.8,24,5.8,0,0
2,5,"aug","sun",24.8,36,4,0,3.05
8,8,"aug","wed",26.2,36,4.5,0,185.76
8,6,"jul","sun",29.3,27,3.6,0,6.3
1,3,"sep","sat",22.3,48,4,0,0.72
8,6,"aug","sat",26.9,31,3.6,0,4.96
2,2,"aug","thu",20.4,56,2.2,0,0
2,4,"aug","mon",27.9,33,2.2,0,2.35
1,3,"aug","thu",26.2,34,5.8,0,0
3,4,"aug","sun",24.6,44,4,0,3.2
7,4,"sep","thu",19.4,45,3.6,0,0
1,3,"aug","sat",23.3,40,4,0,6.36
8,6,"aug","thu",23.9,38,6.7,0,0
2,4,"aug","sun",20.9,66,4.9,0,15.34
1,4,"aug","fri",22.2,45,3.6,0,0
8,6,"aug","sat",14.2,73,2.7,0,0
2,5,"aug","sat",23.6,53,4,0,6.43
1,3,"sep","fri",19.1,46,2.2,0,0.33
5,4,"sep","fri",16.2,58,3.6,0,0
1,2,"jul","fri",14.8,78,8,0,0
7,4,"sep","wed",10.5,77,4,0,0
4,5,"aug","wed",23.4,49,5.4,0,6.43
1,4,"aug","fri",11.8,88,4.9,0,9.71
3,4,"aug","thu",16.8,56,3.1,0,0
3,4,"jul","mon",17.9,48,2.7,0,0
2,4,"aug","thu",16.6,59,2.7,0,0
1,4,"aug","wed",19.9,50,4,0,82.75
7,4,"aug","sat",15.5,72,8,0,1.94
2,5,"aug","sat",18.9,64,4.9,0,0
8,6,"aug","sat",18.9,64,4.9,0,0
1,4,"sep","sun",14.5,76,7.6,0,3.71
6,5,"feb","tue",4.6,82,6.3,0,5.39
2,2,"feb","sat",4.6,59,0.9,0,6.84
6,5,"mar","thu",13.3,27,3.6,0,6.61
6,3,"apr","sun",13.7,33,9.4,0,61.13
5,4,"apr","sun",54,27,5.8,0,0
8,3,"jun","mon",14.3,79,4,0,1.94
9,4,"jun","sat",24.5,50,3.1,0,70.32
4,3,"jun","thu",26.4,35,2.7,0,10.08
2,5,"jun","thu",22.7,40,9.4,0,3.19
4,3,"jul","sun",26.1,45,4,0,7.36
7,4,"jul","mon",22.6,57,4.9,0,278.53
3,4,"aug","sun",23.4,40,5.8,0,1.29
8,6,"aug","sun",31,27,5.4,0,0
2,4,"aug","mon",30.6,28,3.6,0,2.07
4,4,"aug","wed",28.7,33,4,0,0
1,3,"aug","fri",32.4,27,2.2,0,0
6,6,"aug","sat",30.8,30,4.9,0,8.59
4,5,"aug","mon",32.6,26,3.1,0,2.77
3,4,"aug","tue",32.3,27,2.2,0,14.68
7,5,"aug","tue",21.6,65,4.9,0.8,0
4,4,"aug","tue",20.7,69,4.9,0.4,0
4,3,"aug","wed",28.9,29,4.9,0,49.59
1,2,"aug","thu",26.7,35,1.8,0,5.8
2,4,"aug","fri",25.9,41,3.6,0,0
1,2,"aug","fri",25.9,41,3.6,0,0
5,4,"aug","fri",21.1,71,7.6,1.4,2.17
6,5,"aug","fri",18.2,62,5.4,0,0.43
7,4,"aug","sun",21.2,70,6.7,0,11.16
1,4,"aug","sat",25.6,42,4,0,0
