"X","Y","month","day","temp","RH","wind","rain","area"
4,4,"aug","fri",21.8,53,3.1,0,6.54
3,4,"aug","tue",21,32,3.1,0,0
4,4,"aug","tue",19.1,53,2.7,0,4.4
2,2,"aug","tue",21.8,56,3.1,0,0.52
8,6,"aug","tue",20.1,58,4.5,0,9.27
2,5,"aug","tue",20.2,47,4,0,3.09
4,4,"dec","mon",4.6,21,8.5,0,17.85
4,4,"dec","mon",4.6,21,8.5,0,9.77
4,6,"dec","fri",2.2,59,4.9,0,9.27
6,5,"dec","tue",5.1,24,8.5,0,24.77
6,3,"feb","sun",4.2,51,4,0,0
3,4,"feb","wed",8.8,35,3.1,0,1.1
7,6,"jul","wed",12.6,90,7.6,0.2,0
7,4,"jul","sat",24.2,32,1.8,0,0
2,5,"jul","sat",18.7,53,1.8,0,0
7,6,"jul","tue",26.9,28,5.4,0,86.45
8,6,"jul","tue",17.1,67,3.6,0,6.57
7,5,"jun","sun",22.2,48,1.3,0,0
6,4,"jun","sun",14.3,46,1.8,0,0.9
8,6,"jun","sun",15.4,45,2.2,0,0
8,6,"jun","wed",19.6,43,4.9,0,0
3,6,"jun","fri",19.2,38,4.5,0,0
7,4,"sep","sun",17.1,53,5.4,0,0.41
7,4,"sep","sun",25.3,27,2.7,0,0
2,4,"sep","sun",12.2,78,6.3,0,0
6,5,"sep","wed",24.3,27,4.9,0,0
4,4,"sep","wed",19.7,41,1.8,0,1.58
4,5,"sep","thu",18.6,24,5.8,0,0
4,4,"sep","thu",19.2,24,4.9,0,3.78
5,4,"sep","thu",21.6,28,6.3,0,4.41
1,4,"sep","sat",24.2,27,3.1,0,0
7,4,"sep","sat",21.5,3.2,4.5,0,15.64
4,4,"sep","sat",17.1,41,2.2,0,11.22
1,4,"sep","mon",18.1,54,3.1,0,2.13
2,3,"sep","mon",18,51,5.4,0,0
4,3,"sep","mon",9.8,86,1.8,0,0
7,4,"sep","mon",19.3,44,2.2,0,0
6,3,"sep","mon",23,34,2.2,0,56.04
8,6,"sep","mon",22.7,35,2.2,0,7.48
2,4,"sep","mon",20.4,41,1.8,0,1.47
2,5,"sep","mon",19.3,44,2.2,0,3.93
6,3,"sep","mon",20.6,37,1.8,0,0
6,3,"sep","mon",12.2,66,4.9,0,6.1
1,4,"sep","mon",21.3,35,2.2,0,28.19
5,4,"sep","fri",10.1,75,3.6,0,0
5,4,"sep","fri",12.8,64,3.6,0,1.64
4,4,"sep","fri",15.4,53,6.3,0,7.31
7,4,"sep","fri",20.6,43,3.6,0,2.03
7,4,"sep","fri",18.7,50,2.2,0,5.97
1,4,"sep","fri",21.1,39,2.2,0,8.12
6,5,"sep","fri",18.4,42,2.2,0,1.09
4,3,"sep","fri",17.3,45,4,0,3.94
4,3,"sep","Sunday",15.9,53,2.2,0,2.93
6,5,"sep","sat",16.8,47,4.9,0,12.64
4,5,"sep","sun",13.8,77,7.6,0,0
7,4,"sep","sun",13.8,77,7.6,0,11.06
5,4,"aug","thu",20.3,42,2.7,0,0
6,5,"sep","fri",10.3,78,4,0,18.3
6,5,"sep","sat",15.4,57,4.9,0,39.35
8,6,"aug","mon",21.1,54,2.2,0,0
4,5,"jan","sun",5.2,100,0.9,0,0
5,4,"jul","wed",19.3,39,7.2,0,7.73
1,3,"sep","sun",21.9,43,4,0,70.76
6,5,"feb","mon",5.3,68,1.8,0,0
4,5,"feb","sun",10.1,62,1.8,0,51.78
4,3,"sep","sun",20.4,55,4.9,0,3.64
5,6,"aug","sun",24.3,33,3.6,0,3.63
9,5,"jun","wed",28,34,131.5,0,0
9,9,"aug","fri",25,36,4,0,0
8,6,"aug","thu",21.3,41,3.6,0,0
2,4,"sep","wed",21.8,34,2.2,0,6.04
2,2,"aug","tue",27.9,27,2.2,0,0
6,5,"sep","sat",17,67,4.9,0,3.95
4,5,"feb","sat",14.2,46,4,0,0
4,3,"sep","fri",19.9,44,3.1,0,7.8
1,4,"jul","tue",23.4,31,5.4,0,0
7,4,"feb","fri",8.2,53,9.4,0,4.62
9,4,"jul","mon",22.8,27,4.5,0,1.63
5,4,"aug","sun",24.1,50,4,0,0
6,3,"jul","tue",26.3,39,3.1,0,7.02
2,4,"aug","sun",24.9,42,5.4,0,2.44
2,5,"aug","sun",59.6,36,4,0,3.05
8,8,"aug","wed",26.2,36,4.5,0,185.76
8,6,"jul","sun",29.3,27,3.6,0,6.3
8,6,"aug","sat",26.9,31,3.6,0,4.96
8,6,"aug","thu",20.4,56,2.2,0,0
1,3,"aug","thu",26.2,34,5.8,0,0
1,3,"aug","sat",23.3,40,4,0,6.36
8,6,"aug","thu",23.9,38,6.7,0,0
2,4,"aug","sun",20.9,66,4.9,0,15.34
1,4,"aug","fri",22.2,45,3.6,0,0
2,5,"jul","sat",23.8,51,1.8,0,0
1,3,"sep","fri",19.1,46,2.2,0,0.33
5,4,"sep","fri",16.2,58,3.6,0,0
1,2,"jul","fri",14.8,78,NA,0,0
2,5,"sep","fri",16.2,58,3.6,0,9.96
5,5,"aug","sun",17.3,80,4.5,0,0
6,5,"aug","sun",19.1,70,2.2,0,0
3,4,"mar","wed",8.9,35,8,0,0
7,4,"sep","wed",10.5,77,4,0,0
7,4,"aug","sun",19.3,61,4.9,0,0
1,4,"aug","fri",11.8,88,4.9,0,9.71
7,4,"aug","mon",17.7,65,4,0,0
4,5,"aug","thu",17.4,54,3.1,0,0
3,4,"aug","thu",16.8,56,3.1,0,0
2,4,"aug","thu",16.6,59,2.7,0,0
8,6,"aug","sat",18.9,64,4.9,0,3.32
7,4,"aug","sat",15.5,72,8,0,1.94
2,5,"aug","sat",18.9,64,4.9,0,0
6,5,"feb","tue",4.6,82,6.3,0,5.39
6,4,"feb","tue",5.1,77,5.4,0,2.14
2,2,"feb","sat",4.6,59,0.9,0,6.84
3,4,"mar","wed",11.2,41,5.4,0,5.55
6,3,"apr","sun",13.7,33,9.4,0,61.13
5,4,"apr","sun",17.6,27,5.8,0,0
4,3,"may","fri",18,40,4,0,38.48
9,4,"jun","Saturday",24.5,50,3.1,0,70.32
4,3,"jun","thu",26.4,35,2.7,0,10.08
7,4,"jul","sun",18.2,82,4.5,0,2.21
7,4,"jul","mon",22.6,57,4.9,0,278.53
9,9,"jul","thu",30.2,25,4.5,0,2.75
3,4,"aug","sun",23.4,40,5.8,0,1.29
8,6,"aug","sun",31,27,5.4,0,0
2,5,"aug","sun",33.1,25,4,0,26.43
5,4,"aug","tue",24.1,43,6.3,0,2
5,4,"aug","tue",26.4,34,3.6,0,16.4
4,4,"aug","tue",19.4,71,7.6,0,46.7
4,4,"aug","wed",28.7,33,4,0,0
1,3,"aug","fri",32.4,27,2.2,0,0
6,6,"aug","sat",30.8,30,4.9,0,8.59
6,6,"aug","mon",23.9,42,2.2,0,0
6,5,"aug","tue",33.3,26,2.7,0,40.54
7,5,"aug","tue",27.3,63,4.9,6.4,10.82
8,6,"aug","tue",21.6,65,4.9,0.8,0
7,5,"aug","tue",21.6,65,4.9,0.8,0
4,4,"aug","tue",20.7,69,4.9,0.4,0
2,4,"aug","wed",29.2,30,4.9,0,1.95
4,3,"aug","wed",28.9,29,4.9,0,49.59
1,2,"aug","thu",26.7,35,1.8,0,5.8
1,2,"aug","fri",18.5,73,8.5,0,0
8,6,"aug","sun",27.8,35,2.7,0,0
7,4,"aug","sun",21.2,70,6.7,0,11.16
1,4,"aug","sat",25.6,42,4,0,0
