"X","Y","month","day","temp","RH","wind","rain","area"
2,2,"aug","mon",23.1,31,3.1,0,0
2,2,"aug","thu",18.6,44,4.5,0,0
2,2,"sep","fri",23,37,4.5,0,0
2,2,"sep","fri",19.6,33,5.4,0,0
4,5,"mar","fri",15.8,27,7.6,0,0
4,5,"sep","fri",17.7,37,NA,0,0
5,4,"aug","tue",17.3,43,4.5,0,0
5,4,"sep","fri",27.6,30,1.3,0,0
9,9,"feb","thu",6.7,79,3.1,0,0
1,3,"mar","mon",8.3,72,3.1,0,0
1,2,"aug","fri",14.7,66,2.7,0,0
1,2,"aug","tue",18.6,51,4.5,0,0
1,2,"sep","thu",21.5,15,0.9,0,0
1,2,"sep","thu",22.4,34,2.2,0,0
1,2,"sep","sun",55.3,36,3.6,0,0
6,5,"mar","sat",17.4,25,4.9,0,0
8,6,"mar","fri",17.4,24,5.4,0,0
8,6,"aug","mon",23.4,22,2.7,0,0
4,4,"sep","sun",17.8,64,1.3,0,0
3,4,"April","sun",11.6,87,4.5,0,0
3,4,"aug","sun",19.8,39,5.4,0,0
3,4,"aug","sun",19.8,39,5.4,0,0
3,4,"aug","tue",14.4,66,5.4,0,0
2,4,"aug","tue",20.1,40,4,0,0
2,4,"sep","sat",24.1,29,4.5,0,0
4,5,"mar","fri",12.7,52,6.3,0,0
4,5,"aug","sun",21.4,33,3.1,0,0
3,4,"sep","sun",22.8,39,3.6,0,0
3,5,"mar","tue",15.5,27,6.3,0,0
3,4,"mar","sat",11.6,30,6.3,0,0
3,4,"mar","sat",15.2,27,4.9,0,0
3,4,"aug","mon",10.3,74,2.2,0,0
3,4,"aug","mon",17.1,43,5.4,0,0
3,4,"sep","sun",22.5,42,5.4,0,0
3,4,"oct","sun",20.6,24,5.4,0,0
3,5,"mar","mon",9,49,2.2,0,0
3,5,"oct","wed",15.9,46,3.6,0,0
2,5,"oct","sun",15.4,35,0.9,0,0
4,6,"feb","sat",15.4,40,2.7,0,0
4,6,"mar","mon",14,39,3.1,0,0
4,6,"sep","thu",17.6,42,3.1,0,0
3,5,"mar","tue",14.9,38,2.7,0,0
3,5,"aug","sat",17.6,52,5.8,0,0
1,4,"sep","tue",21.7,38,2.2,0,0.43
2,5,"sep","mon",21.9,39,1.8,0,0.47
1,2,"aug","wed",23.3,31,4.5,0,0.55
8,6,"aug","fri",21.2,51,8.9,0,0.61
1,2,"jul","sat",16.6,53,5.4,0,0.71
8,3,"sep","tue",24.2,28,3.6,0,0.96
2,2,"aug","tue",17.4,43,6.7,0,1.07
8,6,"sep","thu",23.7,25,4.5,0,1.12
9,9,"jul","sun",24.8,29,2.2,0,1.36
3,4,"jul","sat",24.6,43,1.8,0,1.43
5,4,"sep","fri",20.1,47,4.9,0,1.46
1,5,"sep","sat",29.6,27,2.7,0,1.46
7,4,"aug","sun",16.4,47,1.3,0,1.56
2,4,"sep","sat",28.6,27,2.2,0,1.61
2,2,"aug","wed",18.4,45,3.6,0,1.63
2,4,"aug","wed",20.5,35,4,0,1.64
7,4,"mar","mon",16.1,29,3.1,0,1.75
6,4,"aug","thu",20.3,41,4,0,1.9
6,3,"mar","sat",15.2,31,8.5,0,1.94
8,6,"sep","sat",17.8,56,1.8,0,1.95
6,5,"mar","thu",5.3,70,4.5,0,2.14
6,5,"aug","wed",16.6,47,0.9,0,2.29
5,4,"sep","wed",21.9,35,1.8,0,2.57
8,6,"aug","Monday",17.4,50,4,0,2.69
7,4,"aug","sun",20.1,39,5.4,0,2.74
4,4,"sep","mon",17.7,39,2.2,0,3.07
1,4,"aug","sat",14.2,53,1.8,0,3.5
6,5,"apr","thu",5.8,54,5.8,0,4.61
2,5,"aug","sun",19.2,44,2.7,0,4.69
2,5,"sep","wed",18.3,45,2.2,0,4.88
1,3,"sep","sun",23.9,32,6.7,0,5.33
5,4,"feb","sun",12.4,53,2.2,0,6.38
8,6,"aug","fri",20.8,34,4.9,0,6.96
2,5,"sep","tue",17.6,46,3.1,0,7.04
8,6,"mar","sun",11.5,39,5.8,0,7.19
1,5,"sep","mon",21,42,2.2,0,7.3
6,4,"mar","sat",13.3,42,0.9,0,7.4
6,5,"mar","fri",11.7,33,4,0,8.31
2,2,"aug","tue",24.6,22,4.5,0,8.71
2,5,"aug","fri",23.5,36,5.4,0,10.02
4,5,"sep","thu",21.5,15,0.9,0,11.06
2,4,"sep","mon",22.6,38,3.6,0,11.32
1,5,"sep","tue",21.6,33,2.2,0,11.53
6,5,"mar","sun",84.9,54,3.6,0,12.1
7,4,"feb","sun",8.8,68,2.2,0,13.05
4,5,"sep","thu",22.1,34,1.8,0,14.57
2,2,"aug","sat",22.9,31,7.2,0,15.45
7,5,"sep","tue",20.7,37,2.2,0,17.2
8,3,"sep","thu",23.2,26,4.9,0,23.41
7,4,"aug","sat",5.1,96,5.8,0,26
7,4,"sep","fri",20.1,47,4.9,0,26.13
7,3,"mar","mon",11,46,5.8,0,27.35
4,4,"mar","sat",17,27,4.9,0,28.66
4,4,"mar","sat",17,27,4.9,0,28.66
4,3,"mar","mon",11,46,5.8,0,36.85
2,2,"jul","fri",13.4,79,3.6,0,37.02
7,4,"sep","wed",15.4,57,4.5,0,37.71
4,4,"sep","sun",22.9,39,4.9,0,48.55
7,5,"oct","mon",16.1,44,4,0,49.37
8,6,"aug","sat",20.1,34,4.5,0,58.3
4,6,"sep","sun",28.3,26,3.1,0,64.1
1,5,"sep","sun",27.8,27,3.1,0,95.18
6,4,"sep","tue",18.7,43,2.7,0,103.39
9,4,"sep","tue",24.3,36,3.1,0,105.66
4,5,"sep","sat",17.7,25,3.1,0,154.88
1,2,"sep","tue",18.8,40,2.2,0,212.88
6,5,"sep","sat",25.1,27,4,0,1090.84
6,3,"apr","Monday",15.2,51,2.7,0,0
4,4,"apr","fri",16.7,20,3.1,0,0
2,4,"aug","sun",15.4,66,4,0,10.13
2,4,"aug","wed",20.7,70,2.2,0,0.75
8,6,"aug","wed",28.7,28,2.7,0,0
3,4,"aug","wed",21.7,40,0.4,0,2.47
8,5,"aug","wed",26.8,25,3.1,0,0.68
7,4,"aug","thu",21.4,38,2.7,0,1.52
6,3,"aug","thu",18.9,41,3.1,0,10.34
4,3,"aug","sat",21.4,44,2.7,0,0.68
7,4,"aug","sat",23.7,40,1.8,0,1.38
3,4,"aug","fri",11.2,84,7.6,0,3.3
6,3,"aug","fri",19.3,39,3.6,0,1.56
4,4,"aug","tue",19.1,53,2.7,0,4.4
2,2,"aug","tue",21.8,56,3.1,0,0.52
4,6,"dec","sun",4.8,57,8.5,0,8.98
4,4,"dec","mon",4.6,21,8.5,0,17.85
4,4,"dec","mon",4.6,21,8.5,0,22.03
4,4,"dec","mon",4.6,21,8.5,0,9.77
4,6,"dec","fri",2.2,59,4.9,0,9.27
3,4,"feb","wed",8.8,35,3.1,0,1.1
5,4,"feb","fri",7.5,46,8,0,24.24
2,5,"jul","sun",23.4,40,6.3,0,0
7,6,"jul","wed",12.6,90,7.6,0.2,0
7,4,"jul","sat",24.2,32,1.8,0,0
4,5,"jul","fri",22.9,40,1.3,0,2.64
7,6,"jul","tue",26.9,28,5.4,0,86.45
7,5,"jun","sun",22.2,48,1.3,0,0
6,4,"jun","sun",14.3,46,1.8,0,0.9
8,6,"jun","wed",19.6,43,4.9,0,0
6,5,"jun","sat",10.6,90,2.7,0,0
6,5,"jun","mon",19.1,39,5.4,0,3.52
3,6,"jun","fri",19.2,38,4.5,0,0
3,6,"jun","fri",19.2,38,4.5,0,0
6,5,"may","sat",11.3,94,4.9,0,0
1,4,"sep","sun",19,52,2.2,0,0
2,4,"sep","sun",16,45,1.8,0,0
2,4,"sep","sun",24.9,27,2.2,0,0
2,4,"sep","sun",12.2,78,6.3,0,0
6,5,"sep","wed",24.3,27,4.9,0,0
4,4,"sep","wed",19.7,41,1.8,0,1.58
4,4,"sep","thu",19.2,24,4.9,0,3.78
6,5,"sep","thu",21.6,27,2.2,0,0
5,4,"sep","thu",21.6,28,6.3,0,4.41
6,3,"sep","thu",18.9,34,7.2,0,34.36
3,5,"sep","thu",12.9,39,2.7,0,2.18
1,4,"sep","sat",24.2,27,3.1,0,0
6,5,"sep","sat",21.2,32,2.2,0,0
4,3,"sep","sat",23.5,27,4,0,3.33
3,3,"sep","sat",24.2,27,3.1,0,6.58
7,4,"sep","sat",21.5,28,4.5,0,15.64
1,4,"sep","mon",18.1,54,3.1,0,2.13
2,3,"sep","mon",18,51,5.4,0,0
4,3,"sep","mon",9.8,86,1.8,0,0
8,6,"sep","mon",22.7,35,2.2,0,7.48
2,4,"sep","mon",20.4,41,1.8,0,1.47
2,5,"sep","mon",19.3,44,2.2,0,3.93
8,6,"sep","mon",15.7,51,2.2,0,0
6,3,"sep","mon",20.6,37,1.8,0,0
8,6,"sep","mon",15.9,51,4.5,0,2.18
6,3,"sep","mon",12.2,66,4.9,0,6.1
5,4,"sep","fri",10.1,75,3.6,0,0
5,4,"sep","fri",12.8,64,3.6,0,1.64
7,4,"sep","fri",19.8,47,2.7,0,1.72
7,4,"sep","fri",68.1,50,2.2,0,5.97
6,3,"sep","fri",15.9,55,3.6,0,0
6,3,"sep","fri",19.7,39,2.7,0,0
1,4,"sep","fri",21.1,39,2.2,0,8.12
4,3,"sep","fri",17.3,45,4,0,3.94
7,4,"August","fri",15.2,64,3.1,0,0.52
4,3,"sep","tue",15.9,53,2.2,0,2.93
6,5,"sep","tue",21.1,35,2.7,0,5.65
6,5,"sep","tue",19.6,45,3.1,0,20.03
4,5,"sep","tue",15.9,38,5.4,0,1.75
6,5,"sep","sat",16.8,47,4.9,0,12.64
4,5,"aug","sun",10.4,75,0.9,0,0
5,4,"aug","thu",20.3,42,2.7,0,0
6,5,"sep","fri",10.3,78,4,0,18.3
6,5,"sep","sat",15.4,57,4.9,0,39.35
8,6,"aug","mon",21.1,54,2.2,0,0
2,2,"aug","sat",21.9,42,2.2,0,174.63
4,5,"jan","sun",5.2,100,0.9,0,0
8,6,"aug","thu",16.2,63,2.7,0,16.33
9,6,"aug","thu",20.5,58,2.7,0,42.87
8,4,"aug","sat",21.3,44,4.5,0,12.18
6,4,"aug","fri",23.3,34,3.1,0,28.74
8,6,"sep","fri",20.7,46,130.5,0,30.18
2,4,"mar","tue",15.2,19,7.6,0,0
6,5,"feb","mon",5.3,68,1.8,0,0
5,6,"aug","sun",24.3,33,3.6,0,3.63
9,5,"jun","wed",28,34,4.5,0,0
9,5,"jun","wed",28,34,4.5,0,8.16
9,9,"aug","fri",25,36,4,0,0
8,6,"aug","thu",21.3,41,3.6,0,0
2,4,"sep","wed",21.8,34,2.2,0,6.04
2,2,"aug","tue",27.9,27,2.2,0,0
7,4,"feb","fri",8.2,53,9.4,0,4.62
7,5,"aug","sat",26.4,33,3.6,0,0
5,4,"aug","sun",24.1,50,4,0,0
8,6,"October","thu",27.5,27,4.9,0,746.28
6,5,"mar","wed",13.8,24,5.8,0,0
2,4,"aug","sun",24.9,42,5.4,0,2.44
2,5,"aug","sun",24.8,36,4,0,3.05
8,8,"aug","wed",26.2,36,4.5,0,185.76
2,4,"aug","wed",30.8,19,4.5,0,0
8,6,"jul","Wednesday",29.3,27,3.6,0,6.3
8,6,"aug","thu",20.4,56,2.2,0,0
2,4,"aug","mon",27.9,33,2.2,0,2.35
1,3,"aug","thu",26.2,34,5.8,0,0
7,4,"sep","thu",19.4,45,3.6,0,0
1,3,"aug","sat",23.3,40,4,0,6.36
2,4,"aug","sun",20.9,66,4.9,0,15.34
1,4,"aug","fri",22.2,45,3.6,0,0
5,4,"sep","fri",16.2,58,3.6,0,0
2,5,"sep","fri",16.2,1.5,3.6,0,9.96
5,5,"aug","sun",17.3,80,4.5,0,0
3,4,"mar","wed",8.9,35,8,0,0
4,5,"aug","wed",23.4,49,5.4,0,6.43
7,4,"aug","mon",17.7,65,4,0,0
4,5,"aug","thu",17.4,54,3.1,0,0
3,4,"jul","mon",17.9,48,2.7,0,0
1,4,"aug","wed",19.9,50,4,0,82.75
2,5,"aug","sat",18.9,64,4.9,0,0
6,5,"feb","tue",4.6,82,6.3,0,5.39
6,4,"feb","tue",5.1,77,5.4,0,2.14
2,2,"feb","sat",4.6,59,0.9,0,6.84
6,3,"apr","sun",13.7,33,9.4,0,61.13
5,4,"apr","sun",17.6,27,5.8,0,0
9,4,"jun","sat",24.5,50,3.1,0,70.32
4,3,"jun","thu",26.4,35,2.7,0,10.08
4,3,"jul","thu",27.2,28,1.3,0,1.76
7,4,"jul","sun",18.2,82,4.5,0,2.21
7,4,"jul","mon",NA,57,4.9,0,278.53
9,9,"jul","thu",30.2,25,4.5,0,2.75
2,5,"aug","sun",33.1,25,4,0,26.43
2,4,"aug","mon",30.6,28,3.6,0,2.07
5,4,"aug","tue",24.1,43,6.3,0,2
4,4,"aug","tue",19.4,71,7.6,0,46.7
4,4,"aug","wed",20.6,58,1.3,0,0
4,4,"aug","wed",28.7,33,4,0,0
1,3,"aug","fri",32.4,27,2.2,0,0
6,6,"aug","sat",30.8,30,4.9,0,8.59
2,4,"aug","wed",29.2,30,4.9,0,1.95
4,3,"aug","wed",28.9,29,4.9,0,49.59
1,2,"aug","fri",18.5,73,8.5,0,0
2,4,"aug","fri",25.9,41,3.6,0,0
6,5,"aug","fri",18.2,62,5.4,0,0.43
8,6,"aug","sun",27.8,35,2.7,0,0
4,3,"aug","sun",27.8,32,2.7,0,6.44
1,4,"aug","sat",25.6,42,4,0,0
