"X","Y","month","day","temp","RH","wind","rain","area"
3,6,"sep","sun",17.2,58,1.3,0,0
3,6,"sep","mon",15.6,66,3.1,0,0
9,9,"jul","tue",18,42,2.7,0,0.36
1,4,"sep","tue",21.7,38,2.2,0,0.43
1,2,"aug","wed",23.3,31,4.5,0,0.55
8,6,"aug","fri",21.2,51,8.9,0,0.61
1,2,"jul","sat",16.6,53,5.4,0,0.71
6,5,"aug","thu",27.4,22,4,0,0.9
5,4,"mar","mon",13.2,40,5.4,0,0.95
8,3,"sep","tue",24.2,28,3.6,0,0.96
8,6,"sep","thu",23.7,25,4.5,0,1.12
6,5,"jun","fri",23.2,39,5.4,0,1.19
9,9,"jul","sun",24.8,29,2.2,0,1.36
3,4,"jul","sat",24.6,43,1.8,0,1.43
5,4,"sep","fri",20.1,47,4.9,0,1.46
1,5,"sep","sat",29.6,27,2.7,0,1.46
7,4,"aug","sun",16.4,47,1.3,0,1.56
2,4,"sep","sat",28.6,27,2.2,0,1.61
2,2,"June","wed",18.4,45,3.6,0,1.63
2,4,"aug","wed",20.5,35,4,0,1.64
7,4,"sep","fri",19,34,5.8,0,1.69
7,4,"mar","mon",16.1,29,3.1,0,1.75
6,3,"mar","sat",15.2,31,8.5,0,1.94
8,6,"sep","sat",17.8,56,1.8,0,1.95
8,5,"sep","sun",17.8,67,2.2,0,2.01
6,5,"aug","wed",16.6,47,0.9,0,2.29
6,5,"aug","wed",23.4,33,4.5,0,2.51
6,5,"mar","fri",14.6,26,9.4,0,2.53
8,6,"aug","thu",20.7,45,2.2,0,2.55
7,4,"aug","sun",20.1,39,5.4,0,2.74
4,4,"sep","mon",17.7,39,2.2,0,3.07
1,4,"aug","sat",14.2,53,1.8,0,3.5
6,5,"apr","thu",5.8,54,5.8,0,4.61
2,5,"aug","sun",19.2,44,2.7,0,4.69
1,3,"sep","sun",23.9,32,6.7,0,5.33
7,4,"oct","mon",16.8,45,131.6,0,6.83
8,6,"aug","fri",20.8,34,4.9,0,6.96
2,5,"sep","tue",17.6,46,3.1,0,7.04
1,5,"sep","Saturday",21,42,2.2,0,7.3
6,4,"mar","sat",13.3,42,0.9,0,7.4
7,4,"mar","sun",11.5,60,4,0,8.24
6,5,"mar","fri",11.7,33,4,0,8.31
2,5,"aug","thu",24.2,28,2.7,0,8.68
2,2,"aug","tue",24.6,22,4.5,0,8.71
2,5,"aug","fri",23.5,36,5.4,0,10.02
6,5,"apr","thu",5.8,54,5.8,0,10.93
4,5,"sep","thu",21.5,15,0.9,0,11.06
3,4,"sep","tue",13.9,59,6.3,0,11.24
1,5,"sep","tue",21.6,33,2.2,0,11.53
6,5,"mar","sun",12.4,54,3.6,0,12.1
7,5,"sep","tue",20.7,1.3,2.2,0,17.2
6,5,"sep","fri",19.6,33,6.3,0,19.23
8,3,"sep","thu",23.2,26,4.9,0,23.41
4,4,"oct","sat",18.4,25,3.1,0,24.23
7,4,"aug","sat",5.1,96,5.8,0,26
7,4,"sep","fri",20.1,47,4.9,0,26.13
7,4,"sep","wed",15.4,57,4.5,0,37.71
4,4,"sep","sun",22.9,39,4.9,0,48.55
8,6,"aug","sat",16.4,43,4,0,71.3
6,4,"sep","tue",18.7,43,2.7,0,103.39
9,4,"sep","tue",24.3,36,3.1,0,105.66
4,5,"sep","sat",17.7,25,3.1,0,154.88
8,6,"aug","sun",19.6,41,5.8,0,196.48
2,2,"sep","sat",18.2,46,1.8,0,200.94
1,2,"sep","tue",18.8,40,2.2,0,212.88
7,5,"apr","sun",13.4,75,1.8,0,0
6,3,"apr","wed",15.2,51,2.7,0,0
2,4,"aug","sun",15.4,66,4,0,10.13
2,4,"aug","sun",22.4,54,7.6,0,2.87
5,4,"aug","sun",25.7,39,5.4,0,0.09
2,4,"aug","wed",20.7,70,2.2,0,0.75
8,6,"aug","wed",28.7,28,2.7,0,0
3,4,"May","wed",21.7,40,0.4,0,2.47
8,5,"aug","wed",26.8,25,3.1,0,0.68
8,5,"aug","wed",24,36,3.1,0,0.24
7,4,"aug","Sunday",21.4,38,2.7,0,1.52
2,5,"aug","thu",22.3,46,4,0,0
8,6,"aug","sat",23.9,41,2.2,0,8.02
7,4,"aug","sat",23.7,40,1.8,0,1.38
2,4,"aug","mon",28.3,32,4,0,8.85
3,4,"aug","fri",11.2,84,7.6,0,3.3
2,4,"aug","fri",21.4,42,3.1,0,4.25
4,4,"aug","fri",21.8,53,3.1,0,6.54
4,4,"aug","tue",22.1,54,7.6,0,0.79
6,5,"aug","tue",19.4,55,4,0,0.17
3,4,"aug","tue",21,32,3.1,0,0
4,4,"aug","tue",19.1,53,2.7,0,4.4
2,2,"aug","tue",21.8,56,3.1,0,0.52
2,5,"aug","tue",20.2,47,4,0,3.09
3,4,"dec","mon",4.6,21,8.5,0,10.73
4,4,"dec","mon",4.6,21,8.5,0,22.03
4,4,"dec","mon",4.6,21,8.5,0,9.77
5,4,"feb","fri",7.5,46,8,0,24.24
7,6,"jul","wed",12.6,90,7.6,0.2,0
7,4,"jul","sat",22.1,49,2.7,0,0
7,4,"jul","sat",24.3,30,1.8,0,0
8,6,"jun","sun",15.4,45,2.2,0,0
8,6,"jun","wed",19.6,43,4.9,0,0
6,5,"jun","sat",10.6,90,2.7,0,0
6,5,"jun","mon",19.1,39,5.4,0,3.52
3,6,"jun","fri",19.2,38,4.5,0,0
3,6,"jun","fri",19.2,38,4.5,0,0
6,5,"may","sat",11.3,94,4.9,0,0
1,4,"sep","sun",19,52,2.2,0,0
2,4,"sep","sun",16,45,1.8,0,0
7,4,"sep","sun",25.3,27,2.7,0,0
6,3,"sep","sun",24.8,28,1.8,0,14.29
2,4,"sep","sun",12.2,78,6.3,0,0
4,4,"sep","wed",19.7,41,1.8,0,1.58
4,5,"sep","thu",75.9,24,5.8,0,0
4,4,"sep","thu",19.2,24,4.9,0,3.78
6,5,"sep","thu",21.6,27,2.2,0,0
5,4,"sep","thu",21.6,28,6.3,0,4.41
1,4,"sep","thu",16.8,28,4,0,7.21
3,5,"sep","thu",12.9,39,2.7,0,2.18
6,5,"sep","thu",13.7,56,1.8,0,4.42
1,4,"sep","sat",24.2,27,3.1,0,0
6,5,"sep","sat",21.2,32,2.2,0,0
6,5,"sep","sat",19.7,35,1.8,0,0
4,3,"sep","sat",23.5,27,4,0,3.33
3,3,"sep","sat",24.2,27,3.1,0,6.58
4,4,"sep","sat",17.1,41,2.2,0,11.22
4,3,"sep","mon",9.8,86,1.8,0,0
7,4,"sep","mon",19.3,44,2.2,0,0
2,4,"sep","mon",20.4,41,1.8,0,1.47
2,5,"sep","mon",19.3,44,2.2,0,3.93
6,3,"sep","mon",20.6,37,1.8,0,0
8,6,"sep","mon",15.9,51,4.5,0,2.18
2,2,"sep","mon",16.8,43,3.1,0,5.83
1,4,"sep","mon",21.3,35,2.2,0,28.19
5,4,"sep","fri",10.1,75,3.6,0,0
5,4,"sep","fri",12.8,64,3.6,0,1.64
4,4,"sep","fri",15.4,53,6.3,0,7.31
7,4,"sep","fri",20.6,43,3.6,0,2.03
7,4,"sep","fri",19.8,47,2.7,0,1.72
4,4,"sep","fri",20.8,35,4.9,0,13.06
6,3,"sep","fri",53.7,55,3.6,0,0
6,3,"sep","fri",19.7,39,2.7,0,0
1,4,"sep","fri",21.1,39,2.2,0,8.12
6,5,"sep","fri",18.4,42,2.2,0,1.09
4,3,"sep","fri",17.3,45,4,0,3.94
4,3,"sep","tue",15.9,53,2.2,0,2.93
4,5,"sep","tue",15.9,38,5.4,0,1.75
4,5,"sep","tue",16.4,27,3.6,0,0
4,5,"sep","sun",13.8,77,7.6,0,0
7,4,"sep","sun",13.8,77,7.6,0,11.06
3,4,"jul","wed",14.2,58,4,0,0
4,5,"aug","sun",10.4,75,0.9,0,0
6,5,"sep","fri",10.3,78,4,0,18.3
6,5,"sep","sat",15.4,57,4.9,0,39.35
8,6,"aug","mon",21.1,54,2.2,0,0
2,2,"aug","sat",21.9,42,2.2,0,174.63
6,5,"mar","thu",8.7,51,5.8,0,0
8,6,"aug","wed",28.2,29,1.8,0,5.86
8,4,"aug","sat",21.3,44,4.5,0,12.18
2,4,"aug","sun",20.9,50,2.2,0,16
7,4,"aug","fri",23.3,34,3.1,0,0
7,4,"feb","mon",7.5,71,6.3,0,9.96
8,6,"sep","fri",20.7,46,2.7,0,30.18
1,3,"sep","sun",21.9,43,4,0,70.76
2,4,"mar","tue",15.2,19,7.6,0,0
4,3,"sep","sun",20.4,55,4.9,0,3.64
5,6,"aug","sun",24.3,33,3.6,0,3.63
9,5,"jun","wed",28,34,4.5,0,0
9,5,"jun","wed",28,34,4.5,0,8.16
8,6,"aug","thu",21.3,41,3.6,0,0
2,4,"sep","wed",21.8,34,2.2,0,6.04
2,2,"aug","tue",27.9,27,2.2,0,0
6,5,"sep","sat",17,67,4.9,0,3.95
4,3,"sep","fri",19.9,44,3.1,0,7.8
1,4,"jul","tue",23.4,31,5.4,0,0
6,3,"feb","fri",14.7,42,2.7,0,0
7,5,"aug","sat",26.4,33,3.6,0,0
5,4,"aug","sun",24.1,50,4,0,0
2,4,"aug","sun",24.9,42,5.4,0,2.44
2,5,"aug","sun",24.8,36,4,0,3.05
8,8,"aug","wed",26.2,36,4.5,0,185.76
8,6,"jul","sun",29.3,27,3.6,0,6.3
1,3,"sep","sat",22.3,48,4,0,0.72
3,4,"aug","sun",24.6,44,4,0,3.2
8,6,"aug","thu",23.9,38,6.7,0,0
2,4,"aug","sun",20.9,66,4.9,0,15.34
8,6,"aug","mon",26.8,35,1.3,0,0.54
8,6,"aug","sat",14.2,73,2.7,0,0
2,5,"aug","sat",23.6,53,4,0,6.43
5,4,"sep","fri",16.2,58,3.6,0,0
2,5,"sep","fri",16.2,58,3.6,0,9.96
6,5,"aug","sun",19.1,70,2.2,0,0
3,4,"mar","wed",8.9,35,8,0,0
7,4,"sep","wed",10.5,77,4,0,0
7,4,"aug","mon",17.7,65,4,0,0
3,4,"jul","mon",17.9,48,2.7,0,0
1,4,"aug","wed",19.9,50,4,0,82.75
8,6,"aug","sat",18.9,64,4.9,0,3.32
7,4,"aug","sat",15.5,72,NA,0,1.94
1,4,"sep","sun",14.5,76,7.6,0,3.71
6,5,"feb","tue",4.6,82,6.3,0,5.39
2,2,"feb","sat",4.6,59,0.9,0,6.84
6,5,"mar","thu",13.3,27,3.6,0,6.61
4,3,"may","fri",18,40,4,0,38.48
8,3,"jun","mon",14.3,79,4,0,1.94
9,4,"jun","sat",24.5,50,3.1,0,70.32
4,3,"jul","thu",27.2,28,1.3,0,1.76
4,3,"jul","sun",26.1,45,4,0,7.36
7,4,"jul","sun",NA,82,4.5,0,2.21
7,4,"jul","mon",22.6,57,4.9,0,278.53
9,9,"jul","thu",30.2,25,4.5,0,2.75
3,4,"aug","sun",23.4,40,5.8,0,1.29
8,6,"aug","sun",82.8,27,5.4,0,0
2,4,"aug","mon",30.6,28,3.6,0,2.07
5,4,"aug","tue",24.1,43,6.3,0,2
5,4,"aug","tue",26.4,34,3.6,0,16.4
4,4,"aug","tue",19.4,71,7.6,0,46.7
4,4,"aug","wed",20.6,58,1.3,0,0
4,4,"aug","wed",28.7,33,4,0,0
4,4,"aug","thu",32.4,21,4.5,0,0
6,6,"aug","sat",30.8,30,4.9,0,8.59
4,5,"aug","mon",32.6,26,3.1,0,2.77
6,5,"aug","tue",33.3,26,2.7,0,40.54
7,5,"aug","tue",27.3,63,4.9,6.4,10.82
8,6,"aug","tue",21.6,65,4.9,0.8,0
7,5,"aug","tue",21.6,65,4.9,0.8,0
4,4,"aug","tue",20.7,69,4.9,0.4,0
2,4,"aug","wed",29.2,30,4.9,0,1.95
4,3,"aug","wed",28.9,29,4.9,0,49.59
1,2,"January","thu",26.7,35,1.8,0,5.8
5,4,"aug","fri",21.1,71,7.6,1.4,2.17
8,6,"aug","sun",27.8,35,2.7,0,0
2,4,"aug","sun",21.9,71,5.8,0,54.29
7,4,"aug","sun",21.2,70,6.7,0,11.16
6,3,"nov","tue",11.8,31,4.5,0,0
