"X","Y","month","day","temp","RH","wind","rain","area"
8,6,"aug","fri",21.2,51,8.9,0,0.61
1,2,"jul","sat",16.6,53,5.4,0,0.71
2,5,"aug","wed",23.8,32,5.4,0,0.77
6,5,"aug","thu",27.4,22,4,0,0.9
5,4,"mar","mon",13.2,40,5.4,0,0.95
8,3,"sep","tue",24.2,28,3.6,0,0.96
2,2,"aug","tue",17.4,43,6.7,0,1.07
3,4,"jul","sat",24.6,43,1.8,0,1.43
1,5,"sep","sat",29.6,27,2.7,0,1.46
7,4,"aug","sun",16.4,47,1.3,0,1.56
2,4,"sep","sat",28.6,27,2.2,0,1.61
2,4,"aug","wed",20.5,35,4,0,1.64
7,4,"sep","fri",19,34,5.8,0,1.69
6,4,"aug","thu",20.3,41,4,0,1.9
6,3,"mar","sat",15.2,31,8.5,0,1.94
8,5,"sep","sun",17.8,67,2.2,0,2.01
6,5,"mar","thu",5.3,70,4.5,0,2.14
8,6,"aug","thu",20.7,45,2.2,0,2.55
7,4,"aug","sun",20.1,39,5.4,0,2.74
1,4,"aug","sat",20.3,39,4.9,0,4.53
2,5,"aug","sun",19.2,44,2.7,0,4.69
1,3,"sep","sun",23.9,32,6.7,0,5.33
5,4,"feb","sun",12.4,53,2.2,0,6.38
7,4,"oct","mon",16.8,45,4.5,0,6.83
8,6,"mar","sun",11.5,39,5.8,0,7.19
1,5,"sep","mon",21,42,2.2,0,7.3
6,4,"mar","sat",13.3,42,0.9,0,7.4
7,4,"mar","sun",11.5,60,4,0,8.24
6,5,"mar","fri",11.7,33,4,0,8.31
4,5,"sep","wed",24.3,25,4,0,9.41
2,5,"aug","fri",23.5,36,5.4,0,10.02
6,5,"apr","thu",5.8,54,5.8,0,10.93
2,4,"sep","mon",22.6,38,3.6,0,11.32
6,5,"mar","sun",12.4,54,3.6,0,12.1
7,4,"feb","sun",8.8,68,2.2,0,13.05
8,6,"oct","wed",20.2,37,2.7,0,13.7
2,2,"aug","sat",22.9,31,7.2,0,15.45
4,4,"oct","sat",18.4,25,3.1,0,24.23
7,4,"aug","sat",5.1,96,5.8,0,26
4,4,"mar","sat",17,27,4.9,0,28.66
4,4,"mar","sat",17,27,4.9,0,28.66
4,4,"sep","sun",16.9,60,1.3,0,29.48
1,3,"sep","mon",12.4,73,6.3,0,30.32
4,5,"sep","wed",19.4,19,1.3,0,31.72
6,5,"mar","mon",15.2,27,3.1,0,31.86
8,6,"aug","sun",16.2,59,3.1,0,32.07
4,3,"mar","mon",11,46,5.8,0,36.85
2,2,"jul","fri",13.4,79,3.6,0,37.02
4,4,"sep","sun",22.9,39,4.9,0,48.55
7,5,"oct","mon",16.1,44,4,0,49.37
4,6,"sep","sun",28.3,26,3.1,0,64.1
8,6,"aug","sat",16.4,43,4,0,71.3
1,5,"sep","sun",27.8,27,3.1,0,95.18
9,4,"sep","tue",24.3,36,3.1,0,105.66
4,5,"sep","sat",17.7,25,3.1,0,154.88
8,6,"aug","sun",19.6,41,5.8,0,196.48
2,2,"sep","sat",18.2,46,1.8,0,200.94
1,2,"sep","tue",18.8,40,2.2,0,212.88
6,5,"sep","sat",25.1,27,4,0,1090.84
3,4,"aug","sun",26.8,38,6.3,0,0.76
5,4,"aug","sun",25.7,39,5.4,0,0.09
2,4,"aug","wed",20.7,70,2.2,0,0.75
8,6,"aug","wed",28.7,28,2.7,0,0
3,4,"aug","wed",21.7,40,0.4,0,2.47
8,5,"aug","wed",26.8,25,3.1,0,0.68
6,5,"aug","wed",22.1,37,3.6,0,0.21
7,4,"aug","thu",21.4,38,2.7,0,1.52
6,3,"aug","thu",18.9,41,3.1,0,10.34
2,5,"aug","thu",22.3,46,4,0,0
8,6,"aug","sat",23.9,41,2.2,0,8.02
4,3,"aug","sat",21.4,44,2.7,0,0.68
3,4,"aug","sat",20.6,59,0.9,0,0
7,4,"aug","sat",23.7,40,1.8,0,1.38
3,4,"aug","fri",11.2,84,7.6,0,3.3
6,3,"aug","fri",19.3,39,3.6,0,1.56
4,4,"aug","tue",22.1,54,7.6,0,0.79
2,2,"aug","tue",23.7,24,3.1,0,0
4,4,"aug","tue",19.1,2.5,2.7,0,4.4
8,6,"aug","tue",20.1,58,4.5,0,9.27
2,5,"aug","tue",20.2,47,4,0,3.09
4,6,"dec","sun",4.8,57,8.5,0,8.98
4,6,"dec","thu",5.1,61,4.9,0,5.38
4,4,"dec","mon",4.6,21,8.5,0,17.85
4,4,"dec","mon",4.6,21,8.5,0,9.77
4,6,"dec","fri",2.2,59,4.9,0,9.27
6,5,"dec","tue",5.1,24,8.5,0,24.77
3,4,"feb","wed",8.8,35,3.1,0,1.1
2,5,"jul","sun",23.4,40,6.3,0,0
7,4,"jul","sat",22.1,49,2.7,0,0
7,4,"jul","sat",24.3,30,1.8,0,0
2,5,"jul","sat",18.7,53,1.8,0,0
9,4,"jul","sat",25.3,39,0.9,0,8
7,6,"jul","tue",26.9,28,5.4,0,86.45
8,6,"jul","tue",17.1,67,3.6,0,6.57
6,4,"jun","sun",14.3,46,1.8,0,0.9
8,6,"jun","sun",15.4,45,2.2,0,0
8,6,"jun","wed",19.6,43,4.9,0,0
6,5,"jun","mon",20.7,25,4.9,0,0
6,5,"jun","mon",19.1,39,5.4,0,3.52
3,6,"jun","fri",19.2,38,4.5,0,0
3,6,"jun","fri",19.2,38,4.5,0,0
6,5,"may","sat",57.8,94,4.9,0,0
7,4,"sep","sun",17.1,53,5.4,0,0.41
3,4,"sep","sun",23.8,35,3.6,0,5.18
2,4,"sep","sun",16,45,1.8,0,0
7,4,"sep","sun",25.3,27,2.7,0,0
2,4,"sep","sun",12.2,78,6.3,0,0
4,4,"sep","wed",19.7,41,1.8,0,1.58
4,5,"sep","thu",18.6,3.1,5.8,0,0
4,4,"sep","thu",19.2,24,4.9,0,3.78
1,4,"sep","thu",16.8,28,4,0,7.21
6,5,"sep","thu",16.8,28,4,0,1.01
3,5,"sep","thu",12.9,39,2.7,0,2.18
6,5,"sep","thu",13.7,56,1.8,0,4.42
1,4,"sep","sat",24.2,27,3.1,0,0
6,5,"sep","sat",19.7,35,1.8,0,0
3,3,"sep","sat",24.2,27,3.1,0,6.58
4,4,"sep","sat",17.1,41,2.2,0,11.22
7,4,"sep","mon",19.3,44,2.2,0,0
6,3,"sep","mon",23,34,2.2,0,56.04
8,6,"sep","mon",22.7,35,2.2,0,7.48
2,5,"sep","mon",19.3,44,2.2,0,3.93
8,6,"sep","mon",15.7,51,2.2,0,0
6,3,"sep","mon",12.2,66,4.9,0,6.1
5,4,"sep","fri",10.1,75,3.6,0,0
3,4,"March","fri",17.4,57,4.5,0,0
5,4,"sep","fri",12.8,64,3.6,0,1.64
4,4,"sep","fri",15.4,53,6.3,0,7.31
7,4,"sep","fri",20.6,43,3.6,0,2.03
7,4,"sep","fri",19.8,47,2.7,0,1.72
7,4,"sep","fri",18.7,50,2.2,0,5.97
4,4,"sep","fri",20.8,35,4.9,0,1.26
6,3,"sep","fri",15.9,55,3.6,0,0
1,4,"sep","fri",21.1,39,2.2,0,8.12
6,5,"sep","fri",18.4,42,2.2,0,1.09
4,3,"sep","fri",17.3,45,4,0,3.94
7,4,"sep","fri",15.2,64,3.1,0,0.52
4,5,"sep","tue",15.9,38,5.4,0,1.75
4,5,"sep","tue",16.4,27,3.6,0,0
7,4,"sep","sun",13.8,77,7.6,0,11.06
6,5,"sep","sat",15.4,57,4.9,0,39.35
8,6,"aug","mon",21.1,54,2.2,0,0
6,5,"mar","thu",8.7,51,5.8,0,0
9,6,"aug","thu",20.5,58,2.7,0,42.87
2,4,"aug","sun",20.9,50,2.2,0,16
3,4,"sep","sun",20.6,55,5.4,0,24.59
5,5,"mar","thu",11.6,48,5.4,0,0
6,4,"aug","fri",23.3,34,3.1,0,28.74
7,4,"aug","fri",23.3,34,3.1,0,0
1,3,"sep","sun",21.9,43,4,0,70.76
2,4,"mar","tue",15.2,19,7.6,0,0
6,5,"feb","mon",5.3,68,1.8,0,0
4,3,"sep","sun",20.4,55,4.9,0,3.64
1,2,"aug","sat",25.9,32,3.1,0,0
9,9,"aug","fri",25,36,4,0,0
2,2,"aug","tue",27.9,27,2.2,0,0
6,5,"sep","sat",17,67,4.9,0,3.95
4,5,"feb","sat",14.2,46,4,0,0
4,3,"sep","fri",19.9,44,3.1,0,7.8
6,3,"feb","fri",14.7,42,2.7,0,0
7,4,"feb","fri",8.2,53,9.4,0,4.62
7,5,"aug","sat",26.4,33,3.6,0,0
8,6,"aug","thu",27.5,27,4.9,0,746.28
8,8,"aug","wed",26.2,36,4.5,0,185.76
2,4,"aug","wed",30.8,19,4.5,0,0
8,6,"jul","sun",29.3,27,3.6,0,6.3
1,3,"sep","sat",22.3,48,4,0,0.72
8,6,"aug","sat",26.9,31,3.6,0,4.96
8,6,"aug","thu",83,56,2.2,0,0
1,3,"aug","thu",26.2,34,5.8,0,0
3,4,"aug","sun",24.6,44,4,0,3.2
7,4,"sep","thu",19.4,45,3.6,0,0
8,6,"aug","thu",23.9,38,6.7,0,0
2,4,"aug","sun",20.9,66,4.9,0,15.34
8,6,"aug","sat",14.2,73,2.7,0,0
2,5,"aug","sat",23.6,53,4,0,6.43
1,3,"sep","fri",19.1,46,2.2,0,0.33
8,6,"aug","mon",25.5,29,1.8,0,1.23
6,5,"apr","mon",10.9,64,3.1,0,3.35
5,5,"aug","sun",17.3,80,4.5,0,0
6,5,"aug","sun",19.1,70,2.2,0,0
3,4,"mar","wed",8.9,35,8,0,0
7,4,"sep","wed",10.5,77,4,0,0
4,5,"aug","wed",23.4,49,5.4,0,6.43
7,4,"aug","mon",17.7,65,4,0,0
4,5,"aug","thu",17.4,54,3.1,0,0
3,4,"aug","thu",16.8,56,3.1,0,0
3,4,"jul","mon",17.9,48,2.7,0,0
1,4,"aug","wed",19.9,50,4,0,82.75
7,4,"aug","sat",15.5,72,8,0,1.94
2,5,"aug","sat",18.9,64,4.9,0,0
6,5,"feb","tue",4.6,82,6.3,0,5.39
3,4,"mar","wed",11.2,41,5.4,0,5.55
6,5,"mar","thu",13.3,27,3.6,0,6.61
6,3,"apr","sun",13.7,33,9.4,0,61.13
4,3,"jun","thu",26.4,35,2.7,0,10.08
4,3,"jul","thu",27.2,28,1.3,0,1.76
4,3,"jul","sun",26.1,45,4,0,7.36
7,4,"jul","mon",22.6,57,4.9,0,278.53
9,9,"jul","thu",30.2,25,4.5,0,2.75
4,3,"jul","thu",30.2,22,4.9,0,0
2,5,"aug","sun",33.1,25,4,0,26.43
5,4,"aug","tue",26.4,34,3.6,0,16.4
4,4,"aug","wed",20.6,58,1.3,0,0
4,4,"aug","wed",28.7,33,4,0,0
4,4,"aug","thu",32.4,21,4.5,0,0
1,3,"aug","fri",32.4,27,2.2,0,0
1,3,"aug","fri",27.5,29,4.5,0,43.32
6,6,"aug","mon",23.9,42,2.2,0,0
3,4,"aug","tue",32.3,27,2.2,0,14.68
6,5,"aug","tue",33.3,26,2.7,0,40.54
7,5,"aug","tue",27.3,63,4.9,6.4,10.82
8,6,"aug","tue",21.6,65,4.9,0.8,0
7,5,"aug","tue",21.6,65,4.9,0.8,0
4,4,"aug","tue",20.7,69,4.9,0.4,0
4,3,"aug","wed",28.9,29,4.9,0,49.59
1,2,"aug","fri",18.5,73,8.5,0,0
5,4,"aug","fri",21.1,71,7.6,1.4,2.17
4,3,"aug","sun",27.8,32,2.7,0,6.44
2,4,"aug","sun",71,71,5.8,0,54.29
7,4,"aug","sun",21.2,70,6.7,0,11.16
6,3,"nov","tue",11.8,31,4.5,0,0
